,Season,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1156,2024,Grayson Allen,SG,28.0,PHO,2.0,2.0,21.5,0.5,2.5,0.2,0.5,2.5,0.2,0.0,0.0,,0.3,2.0,2.0,1.0,1.0,3.0,4.0,1.0,0.5,0.0,1.5,2.0,3.5
1157,2024,Jarrett Allen,C,25.0,CLE,4.0,4.0,31.8,6.3,9.3,0.676,0.0,0.0,,6.3,9.3,0.676,0.676,4.5,6.5,0.692,3.8,10.0,13.8,1.3,1.3,1.0,1.3,2.0,17.0
1158,2024,Jose Alvarado,PG,25.0,NOP,4.0,0.0,15.5,0.8,5.0,0.15,0.3,3.5,0.071,0.5,1.5,0.333,0.175,0.0,0.0,,0.0,1.0,1.0,2.3,1.3,0.3,1.0,0.8,1.8
1159,2024,Kyle Anderson,PF,30.0,MIN,15.0,1.0,15.4,1.7,3.8,0.456,0.1,0.5,0.25,1.6,3.3,0.49,0.474,0.7,0.8,0.833,1.2,1.5,2.7,2.5,0.7,0.3,0.7,1.7,4.3
1160,2024,Thanasis Antetokounmpo,PF,31.0,MIL,2.0,0.0,2.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0
1161,2024,Cole Anthony,PG,23.0,ORL,7.0,0.0,14.7,1.9,5.9,0.317,0.3,1.9,0.154,1.6,4.0,0.393,0.341,1.1,1.3,0.889,0.3,1.9,2.1,1.3,0.6,0.1,0.7,2.3,5.1
1162,2024,OG Anunoby,SF,26.0,NYK,9.0,9.0,36.0,6.2,12.3,0.505,1.8,4.3,0.41,4.4,8.0,0.556,0.577,0.9,1.4,0.615,0.8,5.2,6.0,1.1,0.9,1.0,1.1,1.7,15.1
1163,2024,Paolo Banchero,PF,21.0,ORL,7.0,7.0,37.4,9.7,21.3,0.456,2.3,5.7,0.4,7.4,15.6,0.477,0.51,5.3,7.0,0.755,2.0,6.6,8.6,4.0,1.1,0.6,4.6,2.0,27.0
1164,2024,Nicolas Batum,PF,35.0,PHI,6.0,0.0,28.3,2.0,4.8,0.414,1.5,3.7,0.409,0.5,1.2,0.429,0.569,0.8,1.3,0.625,1.5,4.3,5.8,1.3,0.2,0.8,0.8,2.2,6.3
1165,2024,Bradley Beal,SG,30.0,PHO,4.0,4.0,38.5,6.5,14.8,0.441,2.5,5.8,0.435,4.0,9.0,0.444,0.525,1.0,1.3,0.8,1.5,1.3,2.8,4.5,0.8,0.3,3.3,3.8,16.5
1166,2024,Malik Beasley,SG,27.0,MIL,6.0,2.0,21.8,3.5,6.8,0.512,1.8,4.2,0.44,1.7,2.7,0.625,0.646,0.0,0.0,,0.2,2.3,2.5,0.7,0.7,0.0,0.5,1.5,8.8
1167,2024,MarJon Beauchamp,SF,23.0,MIL,4.0,0.0,2.5,0.3,1.0,0.25,0.0,0.5,0.0,0.3,0.5,0.5,0.25,0.3,0.5,0.5,0.0,0.3,0.3,0.5,0.0,0.0,0.3,0.3,0.8
1168,2024,Patrick Beverley,PG,35.0,MIL,6.0,6.0,35.0,2.7,6.5,0.41,0.7,1.8,0.364,2.0,4.7,0.429,0.462,2.2,2.5,0.867,0.7,2.7,3.3,5.5,1.0,0.7,1.0,2.7,8.2
1169,2024,Goga Bitadze,C,24.0,ORL,2.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.5,1.0,1.5,1.0,0.0,0.0,0.5,0.0,0.0
1170,2024,Anthony Black,PG,20.0,ORL,2.0,0.0,5.5,1.5,3.5,0.429,0.0,1.0,0.0,1.5,2.5,0.6,0.429,0.0,0.0,,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.5,3.0
1171,2024,Bojan Bogdanović,SF,34.0,NYK,4.0,0.0,12.8,1.8,6.0,0.292,1.5,3.8,0.4,0.3,2.3,0.111,0.417,1.0,1.8,0.571,0.3,2.8,3.0,1.0,0.0,0.3,0.3,0.8,6.0
1172,2024,Bol Bol,PF,24.0,PHO,3.0,0.0,4.3,0.3,1.0,0.333,0.0,0.0,,0.3,1.0,0.333,0.333,0.0,0.0,,0.0,1.3,1.3,0.0,0.3,0.0,0.0,0.7,0.7
1173,2024,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1174,2024,Devin Booker,PG,27.0,PHO,4.0,4.0,41.5,8.0,16.3,0.492,1.8,5.0,0.35,6.3,11.3,0.556,0.546,9.8,10.3,0.951,0.3,3.0,3.3,6.0,1.8,0.3,2.8,4.5,27.5
1175,2024,Brandon Boston Jr.,SF,22.0,LAC,3.0,0.0,3.3,0.7,1.3,0.5,0.0,0.0,,0.7,1.3,0.5,0.5,0.3,0.7,0.5,0.3,0.3,0.7,0.3,0.0,0.0,0.0,0.7,1.7
1176,2024,Christian Braun,SG,22.0,DEN,12.0,0.0,17.0,1.9,4.5,0.426,0.3,1.5,0.222,1.6,3.0,0.528,0.463,0.9,1.3,0.688,0.8,1.9,2.7,0.8,0.2,0.4,0.1,1.5,5.1
1177,2024,Oshae Brissett,SF,25.0,BOS,10.0,0.0,5.5,0.6,1.1,0.545,0.2,0.2,1.0,0.4,0.9,0.444,0.636,0.2,0.4,0.5,0.3,1.1,1.4,0.0,0.3,0.2,0.1,0.2,1.6
1178,2024,Jaylen Brown,SF,27.0,BOS,19.0,19.0,37.2,9.2,17.8,0.516,1.9,5.8,0.327,7.3,12.1,0.607,0.569,3.6,5.4,0.66,1.2,4.8,5.9,3.3,1.2,0.6,2.7,2.7,23.9
1179,2024,Kendall Brown,SG,20.0,IND,7.0,0.0,3.6,0.3,0.9,0.333,0.0,0.0,,0.3,0.9,0.333,0.333,0.0,0.0,,0.0,0.4,0.4,0.3,0.0,0.1,0.4,0.3,0.6
1180,2024,Kobe Brown,PF,24.0,LAC,3.0,0.0,3.3,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.3,0.3,0.7,0.0,0.0,0.0,0.0,0.3,0.0
1181,2024,Jalen Brunson,PG,27.0,NYK,13.0,13.0,39.8,11.6,26.2,0.444,2.0,6.5,0.31,9.6,19.7,0.488,0.482,7.2,9.2,0.775,0.6,2.7,3.3,7.5,0.8,0.2,2.7,2.0,32.4
1182,2024,Thomas Bryant,C,26.0,MIA,2.0,0.0,9.0,2.5,3.5,0.714,0.0,1.0,0.0,2.5,2.5,1.0,0.714,1.0,1.5,0.667,1.0,1.5,2.5,0.5,0.0,0.0,1.0,0.5,6.0
1183,2024,Alec Burks,SG,32.0,NYK,6.0,0.0,20.2,4.2,8.3,0.5,2.0,4.7,0.429,2.2,3.7,0.591,0.62,4.5,5.3,0.844,0.7,2.7,3.3,1.0,0.2,0.2,0.0,1.0,14.8
1184,2024,Kentavious Caldwell-Pope,SG,30.0,DEN,12.0,12.0,35.0,2.8,7.2,0.395,1.5,4.6,0.327,1.3,2.6,0.516,0.5,0.9,0.9,1.0,0.4,2.5,2.9,2.6,1.4,0.4,0.8,3.1,8.1
1185,2024,Wendell Carter Jr.,C,24.0,ORL,7.0,5.0,26.4,2.7,6.7,0.404,1.0,3.6,0.28,1.7,3.1,0.545,0.479,1.1,1.6,0.727,1.3,5.0,6.3,1.3,0.7,0.6,0.7,2.9,7.6
1186,2024,Amir Coffey,SF,26.0,LAC,6.0,3.0,18.7,1.2,3.7,0.318,0.5,1.8,0.273,0.7,1.8,0.364,0.386,0.0,0.0,,0.3,1.3,1.7,0.3,0.3,0.2,0.8,1.0,2.8
1187,2024,Mike Conley,PG,36.0,MIN,15.0,15.0,31.6,4.1,9.7,0.428,2.0,5.1,0.395,2.1,4.6,0.464,0.531,1.3,1.9,0.714,0.7,3.2,3.9,5.7,1.4,0.2,1.3,2.5,11.6
1188,2024,Pat Connaughton,SF,31.0,MIL,6.0,0.0,20.7,1.8,4.2,0.44,0.5,1.8,0.273,1.3,2.3,0.571,0.5,0.3,0.3,1.0,0.5,3.3,3.8,2.2,1.0,0.2,0.5,1.0,4.5
1189,2024,Jae Crowder,PF,33.0,MIL,4.0,0.0,10.5,0.8,3.0,0.25,0.3,1.8,0.143,0.5,1.3,0.4,0.292,0.5,0.5,1.0,0.5,1.0,1.5,0.5,0.0,0.5,0.0,1.0,2.3
1190,2024,Dyson Daniels,PG,20.0,NOP,3.0,0.0,5.7,0.7,2.0,0.333,0.0,0.7,0.0,0.7,1.3,0.5,0.333,0.0,0.0,,0.0,0.7,0.7,0.0,0.7,0.0,0.3,0.0,1.3
1191,2024,Anthony Davis,C,30.0,LAL,5.0,5.0,41.6,11.8,18.6,0.634,0.0,1.0,0.0,11.8,17.6,0.67,0.634,4.2,5.2,0.808,3.0,12.6,15.6,4.0,0.4,1.6,2.2,3.8,27.8
1192,2024,Mamadi Diakite,PF,27.0,NYK,4.0,0.0,3.8,0.0,0.8,0.0,0.0,0.5,0.0,0.0,0.3,0.0,0.0,0.5,0.5,1.0,0.0,0.8,0.8,0.3,0.3,0.3,0.3,0.8,0.5
1193,2024,Ousmane Dieng,PF,20.0,OKC,4.0,0.0,1.8,0.3,0.5,0.5,0.0,0.3,0.0,0.3,0.3,1.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1194,2024,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1195,2024,Spencer Dinwiddie,PG,30.0,LAL,5.0,0.0,14.6,1.0,2.8,0.357,0.4,1.6,0.25,0.6,1.2,0.5,0.429,0.6,1.2,0.5,0.2,1.2,1.4,1.6,0.4,0.2,0.2,1.4,3.0
1196,2024,Donte DiVincenzo,SG,27.0,NYK,13.0,13.0,35.8,6.2,14.7,0.419,3.5,8.2,0.425,2.7,6.5,0.412,0.537,2.0,2.3,0.867,1.0,3.0,4.0,2.6,1.2,0.9,1.2,2.2,17.8
1197,2024,Luka Dončić,PG,24.0,DAL,22.0,22.0,40.9,10.2,22.9,0.446,3.1,9.6,0.322,7.1,13.3,0.536,0.514,5.3,7.0,0.765,0.7,8.7,9.5,8.1,1.9,0.4,4.1,2.5,28.9
1198,2024,Luguentz Dort,SF,24.0,OKC,10.0,10.0,35.0,3.3,9.1,0.363,2.5,6.4,0.391,0.8,2.7,0.296,0.5,1.6,1.9,0.842,1.9,2.7,4.6,2.0,1.3,0.2,1.1,4.2,10.7
1199,2024,Kevin Durant,PF,35.0,PHO,4.0,4.0,42.0,9.3,16.8,0.552,1.3,3.0,0.417,8.0,13.8,0.582,0.59,7.0,8.5,0.824,0.3,6.3,6.5,3.3,0.5,1.5,2.5,2.0,26.8
1200,2024,Anthony Edwards,SG,22.0,MIN,16.0,16.0,40.6,9.8,20.3,0.481,2.9,7.2,0.4,6.9,13.1,0.526,0.552,5.2,6.4,0.814,1.1,5.9,7.0,6.5,1.5,0.6,3.3,2.3,27.6
1201,2024,Joel Embiid,C,29.0,PHI,6.0,6.0,41.3,9.8,22.2,0.444,2.2,6.5,0.333,7.7,15.7,0.489,0.492,11.2,13.0,0.859,3.2,7.7,10.8,5.7,1.2,1.5,4.2,3.3,33.0
1202,2024,Drew Eubanks,C,26.0,PHO,3.0,0.0,12.3,2.3,4.0,0.583,0.0,0.0,,2.3,4.0,0.583,0.583,1.0,1.0,1.0,0.0,1.3,1.3,0.0,0.7,0.3,0.7,2.0,5.7
1203,2024,Dante Exum,PG,28.0,DAL,21.0,0.0,6.9,0.8,2.1,0.364,0.3,1.0,0.35,0.4,1.1,0.375,0.443,0.2,0.3,0.667,0.1,0.7,0.8,0.6,0.1,0.0,0.2,0.4,2.0
1204,2024,Markelle Fultz,PG,25.0,ORL,7.0,0.0,15.1,2.9,4.9,0.588,0.0,0.1,0.0,2.9,4.7,0.606,0.588,0.7,1.3,0.556,1.0,1.0,2.0,1.1,0.4,0.0,1.1,1.7,6.4
1205,2024,Daniel Gafford,PF,25.0,DAL,22.0,22.0,20.2,3.5,5.6,0.634,0.0,0.0,,3.5,5.6,0.634,0.634,1.9,3.0,0.631,1.9,3.6,5.5,0.7,0.3,1.5,0.9,1.7,9.0
1206,2024,Danilo Gallinari,SF,35.0,MIL,3.0,0.0,12.3,1.3,2.7,0.5,0.0,0.7,0.0,1.3,2.0,0.667,0.5,1.0,1.3,0.75,0.3,2.7,3.0,0.7,0.0,0.0,0.3,0.0,3.7
1207,2024,Darius Garland,PG,24.0,CLE,12.0,12.0,36.0,6.1,14.3,0.427,2.1,5.9,0.352,4.0,8.3,0.48,0.5,1.4,1.8,0.81,0.1,3.5,3.6,5.8,1.1,0.2,2.3,2.8,15.7
1208,2024,Luka Garza,C,25.0,MIN,7.0,0.0,3.7,1.4,1.7,0.833,0.3,0.4,0.667,1.1,1.3,0.889,0.917,1.0,1.1,0.875,0.3,0.6,0.9,0.1,0.0,0.0,0.0,0.0,4.1
1209,2024,Paul George,PF,33.0,LAC,6.0,6.0,37.0,6.5,15.8,0.411,3.0,8.2,0.367,3.5,7.7,0.457,0.505,3.5,4.2,0.84,0.5,6.3,6.8,4.8,1.2,0.5,2.3,3.7,19.5
1210,2024,Josh Giddey,SG,21.0,OKC,10.0,8.0,18.1,3.4,7.5,0.453,1.2,3.4,0.353,2.2,4.1,0.537,0.533,0.7,0.8,0.875,0.7,2.9,3.6,2.1,0.2,0.4,1.2,0.9,8.7
1211,2024,Shai Gilgeous-Alexander,PG,25.0,OKC,10.0,10.0,39.9,11.1,22.4,0.496,1.6,3.7,0.432,9.5,18.7,0.508,0.531,6.4,8.1,0.79,0.8,6.4,7.2,6.4,1.3,1.7,2.2,3.1,30.2
1212,2024,Rudy Gobert,C,31.0,MIN,15.0,15.0,34.1,4.3,6.9,0.615,0.0,0.0,,4.3,6.9,0.615,0.615,3.5,5.3,0.671,2.7,7.1,9.8,1.6,0.9,1.0,1.5,3.7,12.1
1213,2024,Aaron Gordon,PF,28.0,DEN,12.0,12.0,37.1,5.8,9.8,0.585,0.9,2.3,0.407,4.8,7.6,0.637,0.631,1.9,2.3,0.821,3.0,4.3,7.3,4.4,0.8,0.6,1.5,2.3,14.3
1214,2024,Eric Gordon,SG,35.0,PHO,4.0,0.0,29.5,2.3,7.0,0.321,1.8,4.3,0.412,0.5,2.8,0.182,0.446,1.8,2.0,0.875,0.3,1.5,1.8,1.3,1.3,0.5,1.0,1.3,8.0
1215,2024,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1216,2024,A.J. Green,SG,24.0,MIL,6.0,0.0,11.2,1.0,2.7,0.375,0.3,1.8,0.182,0.7,0.8,0.8,0.438,0.5,0.5,1.0,0.0,1.5,1.5,0.3,0.0,0.0,0.2,1.5,2.8
1217,2024,Josh Green,SG,23.0,DAL,22.0,0.0,18.1,1.6,3.9,0.424,1.0,2.7,0.39,0.6,1.2,0.5,0.559,0.6,0.9,0.737,1.0,1.6,2.5,1.0,0.8,0.1,0.3,1.3,5.0
1218,2024,Rui Hachimura,PF,25.0,LAL,5.0,5.0,30.4,3.0,7.6,0.395,1.0,2.8,0.357,2.0,4.8,0.417,0.461,0.8,1.6,0.5,1.2,2.6,3.8,0.8,0.0,0.0,0.4,1.6,7.8
1219,2024,Tyrese Haliburton,PG,23.0,IND,15.0,15.0,34.8,7.0,14.3,0.488,3.5,9.3,0.379,3.5,5.0,0.693,0.612,1.1,1.3,0.85,0.8,4.0,4.8,8.2,1.3,0.7,2.1,0.9,18.7
1220,2024,Tim Hardaway Jr.,SF,31.0,DAL,14.0,0.0,12.7,1.6,4.1,0.379,0.9,2.6,0.351,0.6,1.5,0.429,0.491,0.3,0.6,0.5,0.1,1.6,1.8,0.4,0.4,0.1,0.1,0.7,4.4
1221,2024,James Harden,PG,34.0,LAC,6.0,6.0,40.3,6.7,14.8,0.449,3.0,7.8,0.383,3.7,7.0,0.524,0.551,4.8,5.3,0.906,0.5,4.0,4.5,8.0,1.0,1.0,2.3,2.2,21.2
1222,2024,Jaden Hardy,SG,21.0,DAL,19.0,0.0,6.8,1.5,3.6,0.426,0.6,1.4,0.407,0.9,2.2,0.439,0.507,0.6,0.8,0.733,0.1,0.7,0.8,0.9,0.2,0.0,0.4,0.7,4.2
1223,2024,Gary Harris,SG,29.0,ORL,6.0,6.0,26.5,1.3,4.7,0.286,1.2,3.7,0.318,0.2,1.0,0.167,0.411,0.3,0.3,1.0,0.8,1.2,2.0,0.7,1.2,0.5,0.3,3.0,4.2
1224,2024,Tobias Harris,PF,31.0,PHI,6.0,6.0,36.3,3.7,8.5,0.431,1.0,3.0,0.333,2.7,5.5,0.485,0.49,0.7,0.7,1.0,1.5,5.7,7.2,1.5,0.2,0.5,0.5,1.8,9.0
1225,2024,Josh Hart,SF,28.0,NYK,13.0,13.0,42.2,5.1,11.5,0.44,1.7,4.5,0.373,3.4,7.0,0.484,0.513,2.7,3.7,0.729,2.8,8.7,11.5,4.5,1.0,0.8,2.6,3.2,14.5
1226,2024,Isaiah Hartenstein,C,25.0,NYK,13.0,13.0,29.8,3.5,5.8,0.592,0.1,0.2,0.5,3.4,5.7,0.595,0.599,1.5,1.7,0.864,3.8,4.1,7.8,3.5,0.3,0.9,1.5,3.2,8.5
1227,2024,Sam Hauser,SF,26.0,BOS,19.0,0.0,14.9,1.9,4.4,0.429,1.4,3.7,0.38,0.5,0.7,0.692,0.589,0.2,0.2,1.0,0.4,1.7,2.2,0.6,0.3,0.2,0.2,1.1,5.4
1228,2024,Jordan Hawkins,SG,21.0,NOP,3.0,0.0,4.0,0.0,1.3,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.3,0.0
1229,2024,Jaxson Hayes,C,23.0,LAL,4.0,0.0,6.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.3,0.5,0.5,0.8,2.3,3.0,0.3,0.0,0.0,0.5,1.8,0.3
1230,2024,Gordon Hayward,SF,33.0,OKC,7.0,0.0,6.6,0.0,0.4,0.0,0.0,0.0,,0.0,0.4,0.0,0.0,0.0,0.0,,0.1,1.7,1.9,0.4,0.1,0.1,0.0,0.3,0.0
1231,2024,Tyler Herro,SG,24.0,MIA,5.0,5.0,37.0,6.0,15.6,0.385,3.0,8.6,0.349,3.0,7.0,0.429,0.481,1.8,2.0,0.9,0.0,3.6,3.6,5.4,0.4,0.0,2.8,2.0,16.8
1232,2024,Buddy Hield,SG,31.0,PHI,4.0,0.0,12.8,1.8,4.3,0.412,1.5,3.3,0.462,0.3,1.0,0.25,0.588,0.5,0.5,1.0,0.5,0.8,1.3,0.5,0.0,0.3,0.5,1.0,5.5
1233,2024,Haywood Highsmith,PF,27.0,MIA,5.0,0.0,25.2,2.0,5.6,0.357,0.6,3.2,0.188,1.4,2.4,0.583,0.411,0.2,0.2,1.0,0.4,2.4,2.8,1.6,0.2,0.2,0.8,2.8,4.8
1234,2024,Jrue Holiday,PG,33.0,BOS,19.0,19.0,37.9,5.1,10.2,0.503,1.8,4.6,0.402,3.3,5.6,0.585,0.593,1.1,1.2,0.955,1.9,4.2,6.1,4.4,1.1,0.6,1.5,2.1,13.2
1235,2024,Justin Holiday,SG,34.0,DEN,12.0,0.0,12.5,0.9,2.9,0.314,0.9,2.4,0.379,0.0,0.5,0.0,0.471,0.2,0.3,0.5,0.1,1.6,1.7,0.3,0.5,0.0,0.3,1.3,2.9
1236,2024,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1237,2024,Chet Holmgren,C,21.0,OKC,10.0,10.0,34.5,5.9,11.9,0.496,1.3,5.0,0.26,4.6,6.9,0.667,0.55,2.5,3.3,0.758,1.4,5.8,7.2,2.1,0.7,2.5,1.9,2.6,15.6
1238,2024,Al Horford,C,37.0,BOS,19.0,15.0,30.3,3.5,7.3,0.478,1.8,5.0,0.368,1.6,2.3,0.721,0.605,0.4,0.6,0.636,1.8,5.2,7.0,2.1,0.8,0.8,0.6,1.5,9.2
1239,2024,Caleb Houstan,SF,21.0,ORL,3.0,0.0,4.7,0.3,0.7,0.5,0.3,0.7,0.5,0.0,0.0,,0.75,0.0,0.0,,0.3,0.3,0.7,0.0,0.0,0.0,0.0,0.0,1.0
1240,2024,Jett Howard,SF,20.0,ORL,2.0,0.0,5.0,1.0,1.5,0.667,0.5,0.5,1.0,0.5,1.0,0.5,0.833,0.0,0.0,,0.0,0.5,0.5,0.5,0.0,0.0,1.0,0.5,2.5
1241,2024,Bones Hyland,PG,23.0,LAC,3.0,0.0,4.0,1.0,2.3,0.429,0.3,1.7,0.2,0.7,0.7,1.0,0.5,1.3,1.3,1.0,0.0,0.7,0.7,1.3,0.0,0.0,0.3,0.0,3.7
1242,2024,Joe Ingles,SF,36.0,ORL,7.0,0.0,9.7,0.6,1.7,0.333,0.3,1.0,0.286,0.3,0.7,0.4,0.417,0.1,0.3,0.5,0.3,1.6,1.9,1.7,0.4,0.0,0.0,0.4,1.6
1243,2024,Brandon Ingram,SF,26.0,NOP,4.0,4.0,36.3,4.8,13.8,0.345,0.5,2.0,0.25,4.3,11.8,0.362,0.364,4.3,4.8,0.895,0.3,4.3,4.5,3.3,1.0,1.3,2.3,2.0,14.3
1244,2024,Kyrie Irving,SG,31.0,DAL,22.0,22.0,40.0,8.5,18.1,0.467,2.4,6.2,0.39,6.0,11.9,0.508,0.534,2.8,3.3,0.849,1.0,2.7,3.7,5.1,1.0,0.3,2.3,2.8,22.1
1245,2024,Jonathan Isaac,PF,26.0,ORL,7.0,3.0,21.0,2.3,5.6,0.41,1.4,3.9,0.37,0.9,1.7,0.5,0.538,0.3,0.3,1.0,1.4,3.4,4.9,0.4,0.7,1.3,0.6,1.0,6.3
1246,2024,Andre Jackson Jr.,SG,22.0,MIL,5.0,0.0,12.0,1.0,2.2,0.455,0.4,1.2,0.333,0.6,1.0,0.6,0.545,0.0,0.0,,1.0,1.2,2.2,2.0,1.0,0.2,0.6,2.0,2.4
1247,2024,Isaiah Jackson,C,22.0,IND,15.0,0.0,10.3,1.5,2.9,0.535,0.0,0.0,,1.5,2.9,0.535,0.535,0.7,1.2,0.611,1.4,1.8,3.2,0.5,0.2,0.9,0.3,1.6,3.8
1248,2024,Reggie Jackson,PG,33.0,DEN,12.0,0.0,9.8,1.3,4.0,0.333,0.7,1.9,0.348,0.7,2.1,0.32,0.417,0.2,0.2,1.0,0.2,1.1,1.3,1.0,0.2,0.1,0.7,1.0,3.5
1249,2024,LeBron James,PF,39.0,LAL,5.0,5.0,40.8,11.2,19.8,0.566,2.0,5.2,0.385,9.2,14.6,0.63,0.616,3.4,4.6,0.739,0.8,6.0,6.8,8.8,2.4,1.0,3.8,2.2,27.8
1250,2024,Jaime Jaquez Jr.,SF,22.0,MIA,4.0,4.0,30.8,5.3,13.0,0.404,0.8,3.3,0.231,4.5,9.8,0.462,0.433,1.5,1.8,0.857,0.5,2.8,3.3,3.0,0.8,0.5,1.8,1.5,12.8
1251,2024,DaQuan Jeffries,SG,26.0,NYK,4.0,0.0,5.0,0.8,2.0,0.375,0.5,1.3,0.4,0.3,0.8,0.333,0.5,0.0,0.0,,0.3,0.8,1.0,0.0,0.3,0.0,0.0,0.5,2.0
1252,2024,Isaiah Joe,SG,24.0,OKC,10.0,2.0,17.3,2.4,5.4,0.444,1.6,3.9,0.41,0.8,1.5,0.533,0.593,0.0,0.0,,0.4,1.8,2.2,1.0,0.5,0.0,0.5,1.0,6.4
1253,2024,James Johnson,PF,36.0,IND,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1254,2024,Nikola Jokić,C,28.0,DEN,12.0,12.0,40.2,11.1,20.3,0.545,1.2,4.4,0.264,9.9,15.9,0.623,0.574,5.3,5.9,0.901,3.6,9.8,13.4,8.7,1.4,0.7,3.3,2.7,28.7
1255,2024,Damian Jones,C,28.0,CLE,2.0,0.0,4.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.5,0.5,1.0,1.0,0.0,0.5,1.0,0.0,0.0
1256,2024,Derrick Jones Jr.,SF,26.0,DAL,22.0,22.0,29.4,3.5,7.3,0.481,1.1,3.0,0.369,2.4,4.3,0.558,0.556,1.0,1.4,0.733,1.5,2.0,3.5,1.2,0.5,1.0,0.8,2.5,9.1
1257,2024,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1258,2024,Herbert Jones,SF,25.0,NOP,4.0,4.0,35.3,4.0,10.3,0.39,2.0,6.0,0.333,2.0,4.3,0.471,0.488,3.0,3.0,1.0,1.5,3.5,5.0,2.5,1.3,0.3,2.8,3.8,13.0
1259,2024,DeAndre Jordan,C,35.0,DEN,2.0,0.0,6.5,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.5,0.0,0.5,0.5,0.0,2.0,2.0
1260,2024,Nikola Jović,PF,20.0,MIA,5.0,5.0,25.6,3.2,7.2,0.444,1.8,4.4,0.409,1.4,2.8,0.5,0.569,1.2,1.4,0.857,0.4,6.2,6.6,2.2,1.0,0.6,1.2,1.8,9.4
1261,2024,Maxi Kleber,C,32.0,DAL,13.0,0.0,16.8,1.2,3.0,0.41,0.9,2.2,0.429,0.3,0.8,0.364,0.564,0.3,0.5,0.667,0.3,1.6,1.9,1.0,0.2,0.3,0.4,1.5,3.7
1262,2024,Luke Kornet,C,28.0,BOS,13.0,0.0,10.2,1.1,1.6,0.667,0.0,0.0,,1.1,1.6,0.667,0.667,0.8,1.0,0.846,1.5,1.7,3.2,0.5,0.1,0.4,0.5,0.8,3.0
1263,2024,A.J. Lawson,SG,23.0,DAL,10.0,0.0,3.0,0.4,0.9,0.444,0.2,0.6,0.333,0.2,0.3,0.667,0.556,0.1,0.2,0.5,0.1,0.2,0.3,0.0,0.0,0.1,0.0,0.1,1.1
1264,2024,Kawhi Leonard,SF,32.0,LAC,2.0,2.0,29.5,5.5,12.0,0.458,0.0,2.5,0.0,5.5,9.5,0.579,0.458,1.0,1.5,0.667,1.5,6.5,8.0,2.0,2.0,0.5,2.0,1.5,12.0
1265,2024,Caris LeVert,SG,29.0,CLE,11.0,1.0,25.3,4.0,9.3,0.431,0.5,3.0,0.182,3.5,6.3,0.551,0.461,1.5,2.4,0.654,0.7,2.9,3.6,2.3,0.8,0.5,1.3,1.3,10.1
1266,2024,E.J. Liddell,PF,23.0,NOP,1.0,0.0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1267,2024,Damian Lillard,PG,33.0,MIL,4.0,4.0,39.0,8.5,20.3,0.42,5.0,12.0,0.417,3.5,8.3,0.424,0.543,9.3,9.5,0.974,0.5,2.8,3.3,5.0,1.0,0.0,2.3,2.0,31.3
